AccountID,Territory,Country,CustomerTenure,PhoneModel,RepeatCustomer,Promotion,CurrentPeriodUsage,PriorPeriodUsage,BaseFee,AdditionalFeatureSpend,NumberOfPenalties,CustomerServiceRating,CustomerServiceCalls,DaysSinceCSContact,PlanType,Cancelled
wu55822,VT,USA,120,,no,no,181.2,200.7,25.43,17,0,14.3,9,85,Blue Plan,
wu97159,SC,USA,94,,yes,yes,174.1,293.6,21.56,25,0,8.4,4,115,Purple Plan,
wu98765,NM,USA,72,Galaxy,no,no,105.6,188.5,40.66,16,1,8.8,3,124,Blue Plan,
wv11123,OK,USA,88,iPhone,no,no,192.1,213.7,27.59,18,0,10.9,2,118,Purple Plan,
wv15486,AL,USA,116,,no,no,171.4,202.4,39.08,17,1,14.2,6,110,Purple Plan,
wv66558,MS,USA,63,Galaxy,no,no,132.5,191.8,34.66,16,3,12.1,4,93,Green Plan,
wv78962,TX,USA,87,Galaxy,no,yes,243.6,227.8,18.79,19,1,11,4,97,Blue Plan,
ww35601,MS,USA,117,,no,yes,132.3,129.8,31.93,11,2,12,3,90,Purple Plan,
ww38895,DE,USA,83,Galaxy,no,no,210.6,134,21.86,11,0,11.4,2,114,Red Plan,
ww51019,MI,USA,107,,no,yes,109.7,195.5,32.74,17,3,6.8,5,74,Purple Plan,
ww94602,VT,USA,119,,no,no,152.1,217.7,19.16,19,1,6.5,5,109,Purple Plan,
wx21462,HI,USA,122,,no,no,257.1,173.7,32.27,15,0,10.3,1,85,Purple Plan,
wx25695,SD,USA,115,,no,no,171.3,216.2,36.65,18,3,11.8,1,85,Purple Plan,
wx28538,VT,USA,91,Galaxy,no,no,277.3,220.6,37.03,19,1,10.3,6,97,Red Plan,
wx37511,NM,USA,102,,no,no,214.5,190.7,36.64,16,1,8.6,6,95,Purple Plan,
wx54973,AZ,USA,116,,no,no,215.9,219.2,28.49,19,4,11.7,2,112,Blue Plan,
wx65446,ND,USA,87,iPhone,no,no,131.3,258.1,44.34,22,1,5.8,2,78,Red Plan,
wx73504,LA,USA,101,,no,no,264.8,129.4,41.12,11,1,5.9,3,121,Purple Plan,
wx98825,NJ,USA,114,,no,no,162.6,121.2,41.38,10,0,12.2,5,110,Purple Plan,
wy15009,AZ,USA,116,,no,no,179.7,219.2,35.82,19,1,7.2,6,86,Blue Plan,
wy26023,CT,USA,54,iPhone,no,yes,255,246.3,17.02,21,0,5.9,3,97,Blue Plan,
wy31505,LA,USA,89,Galaxy,no,no,203.1,204.5,24.19,17,0,9.1,1,95,Purple Plan,
wy31545,OH,USA,118,,yes,yes,352.5,208.5,37.38,18,3,8.1,4,116,Purple Plan,
wy32471,NJ,USA,111,,no,no,221.4,190,38.22,16,1,9.2,2,101,Green Plan,
wy51275,IL,USA,97,,no,no,182.5,275.5,35.48,23,2,8,3,83,Purple Plan,
wy79925,NJ,USA,117,,no,no,227.2,132.8,38.86,11,9,10.1,2,123,Purple Plan,
wz53328,MS,USA,114,,no,no,203.4,208.7,19.94,18,2,14.4,2,105,Green Plan,
wz58628,UT,USA,111,,no,yes,233.1,200.2,29.24,17,1,8,5,64,Green Plan,
wz61314,RI,USA,108,,no,no,156.6,169.2,19.21,14,2,9.2,5,107,Blue Plan,
wz66736,WY,USA,95,,no,no,188.2,179.9,37.4,15,0,11.5,5,121,Green Plan,
wz69970,WY,USA,96,,no,no,184.9,162.5,37.77,14,4,11.9,7,111,Red Plan,
xa21329,SC,USA,106,,no,no,112.3,220.1,8.87,19,2,11.4,2,113,Purple Plan,
xa28309,DC,USA,88,iPhone,no,no,157,143.8,20.81,12,1,11.5,3,111,Green Plan,
xa36806,GA,USA,116,,no,yes,269.7,265.8,39.19,23,5,10.6,6,130,Green Plan,
xa70758,NM,USA,148,,no,no,222.3,231.8,20.35,20,2,4.6,2,96,Green Plan,
xb13837,WY,USA,82,iPhone,no,yes,231.5,173.7,30.72,15,2,10.1,4,90,Purple Plan,
xb25748,NV,USA,98,,no,no,261.2,232.4,25.5,20,1,12.5,6,101,Purple Plan,
xc29582,ME,USA,112,,no,no,288.1,278.2,37.72,24,0,7.1,5,122,Red Plan,
xc55471,KS,USA,95,,no,no,220.8,120.5,45.58,10,2,14.4,6,126,Purple Plan,
xc75732,MI,USA,88,Galaxy,no,no,191.7,182.5,38.66,16,0,12.5,3,100,Blue Plan,
xd22360,NE,USA,100,,no,no,281.4,154.5,28.49,13,2,17.3,3,90,Purple Plan,
xd23759,OK,USA,112,,no,yes,95,210.1,43.03,18,3,11.9,4,94,Red Plan,
xd42079,WY,USA,102,,no,no,239.7,235,30.31,20,3,10.9,1,120,Green Plan,
xd63816,NY,USA,120,,no,no,255.8,230.5,18.67,20,1,11.9,6,86,Purple Plan,
xd78714,NE,USA,110,,no,no,125.1,129.1,16.92,11,0,9.7,3,80,Green Plan,
xd81250,WA,USA,124,,no,no,230.7,230.9,48.57,20,0,14.8,7,106,Red Plan,
xd88260,WV,USA,83,iPhone,no,no,98.6,260.7,14.62,22,1,8.9,4,86,Purple Plan,
xe11245,LA,USA,108,,no,yes,189.7,169.2,36.4,14,1,10.1,3,115,Green Plan,
xe15185,WI,USA,100,,no,no,156.6,136.4,1.34,12,0,12.1,1,83,Purple Plan,
xe21037,MD,USA,80,Galaxy,no,no,195.4,110.4,29.19,9,2,11.9,4,81,Purple Plan,
xe63542,LA,USA,126,,no,no,195.4,163.5,34.34,14,1,10.4,6,86,Blue Plan,
xf32044,OR,USA,73,Galaxy,no,no,194.3,170.2,33.42,14,1,12.5,3,79,Green Plan,
xf35852,VT,USA,114,,no,no,129.6,218.2,32.42,19,3,8.1,3,111,Purple Plan,
xf65531,KS,USA,101,,no,no,202.5,97.6,34.24,8,0,7,3,122,Purple Plan,
xf78663,KS,USA,126,,yes,yes,128.5,253.6,29.89,22,1,11.4,5,76,Green Plan,
xf88155,MN,USA,143,,no,no,151.2,214.3,49.61,18,0,9.9,2,134,Red Plan,
xf92680,MS,USA,78,iPhone,no,yes,271.9,246.6,45.7,21,0,16.4,3,89,Purple Plan,
xf99765,FL,USA,119,,no,no,194.8,290.9,22.13,25,3,14,6,121,Purple Plan,
xf99917,IN,USA,107,,no,no,162.4,199.4,37.76,17,2,9.4,3,102,Green Plan,
xg22095,LA,USA,77,iPhone,no,yes,190.7,274,33.81,23,1,14.3,9,88,Purple Plan,
xg24758,KY,USA,115,,no,no,210.2,205.6,32.57,17,2,9.2,3,108,Purple Plan,
xg40450,WY,USA,124,,no,no,189,60,41.43,5,0,11.3,2,90,Blue Plan,
xg46275,OK,USA,79,Galaxy,no,yes,241.5,174.6,35.14,15,1,10.9,3,122,Purple Plan,
xg60686,MN,USA,105,,no,no,221.3,224.6,36.11,19,1,9,4,118,Purple Plan,
xg73373,AK,USA,101,,no,yes,246.5,178.3,23.68,15,3,8.1,1,117,Blue Plan,
xg91428,IN,USA,79,iPhone,no,yes,241.6,223.1,17.32,19,0,12.9,2,97,Purple Plan,
xh11871,AL,USA,85,Galaxy,no,no,188.2,222.9,30.46,19,0,12.4,2,66,Blue Plan,
xh21918,WV,USA,116,,no,no,287.7,170.7,24.43,15,1,7.8,5,99,Green Plan,
xh59494,DC,USA,109,,no,no,270.1,181,51.05,15,0,11.7,4,100,Red Plan,
xh77582,LA,USA,93,,no,no,225.2,178.6,30.48,15,3,11.5,6,98,Purple Plan,
xh82128,MN,USA,107,,no,no,175.3,186.4,12.38,16,3,10.5,4,103,Purple Plan,
xi26808,MO,USA,84,Galaxy,yes,no,198.9,286.2,28.14,24,1,11.5,2,112,Red Plan,
xi37404,SD,USA,113,,no,yes,134.5,180,36.38,15,0,10.6,5,114,Purple Plan,
xi48466,CT,USA,123,,yes,no,176,184.3,34.34,16,2,7.4,2,78,Red Plan,
xj28385,UT,USA,108,,no,no,239.9,237,46.09,20,2,9.8,5,122,Red Plan,
xj43826,IA,USA,108,,no,no,236.8,269.8,32.62,23,3,7.8,5,96,Purple Plan,
xj47492,AZ,USA,95,,no,yes,231.4,184.2,23.34,16,0,10.2,3,94,Purple Plan,
xj53694,ID,USA,91,Galaxy,no,yes,207.8,213.2,30.87,18,1,11.4,4,120,Purple Plan,
xj70476,SC,USA,141,,no,no,240.5,238.1,50.64,20,1,8.9,5,107,Blue Plan,
xk59392,KS,USA,119,,yes,no,255.3,278.6,46.56,24,1,10.9,7,103,Green Plan,
xk62414,WI,USA,119,,no,no,217.5,123.1,19.86,10,1,12,2,123,Purple Plan,
xk77457,MO,USA,139,,no,no,235.8,269.8,21.34,23,1,8.9,8,93,Purple Plan,
xk97010,AZ,USA,100,,yes,no,194.3,247.6,34.6,21,0,11.9,11,103,Blue Plan,
xl11319,GA,USA,79,Galaxy,no,no,151.2,201,33.49,17,1,11.6,5,114,Blue Plan,
xl55463,LA,USA,121,,no,no,136.3,175.2,25.02,15,2,13.3,3,87,Purple Plan,
xl82356,NH,USA,148,,no,no,240.3,223.8,18.65,19,3,15.4,8,87,Purple Plan,
xl87511,UT,USA,101,,no,no,102,235.5,44.78,20,0,13,4,117,Blue Plan,
xm17894,NM,USA,114,,no,no,235.3,256.6,29.31,22,2,0,0,69,Blue Plan,
xm19143,RI,USA,91,,no,no,162.4,178.4,32.39,15,1,13.1,5,75,Purple Plan,
xm20331,NJ,USA,128,,no,no,213.7,102.8,30.07,9,4,10.5,2,56,Red Plan,
xm29237,NJ,USA,93,,no,no,295.3,170.5,41.11,14,3,11.8,7,83,Green Plan,
xm39576,ID,USA,93,,no,no,223.3,215.8,26.66,18,1,7.6,6,68,Green Plan,
xm59147,OR,USA,107,,no,yes,322.2,243.2,33.03,21,1,7.1,5,108,Purple Plan,
xm65972,DC,USA,110,,no,yes,109.6,116.6,35.56,10,2,16.5,4,73,Purple Plan,
xm86509,NY,USA,80,iPhone,yes,no,323.5,123.9,24.04,11,2,8.1,3,76,Green Plan,
xn13546,IA,USA,85,iPhone,no,no,127.1,329.3,35.85,28,4,9.4,5,69,Blue Plan,
xn82573,HI,USA,126,,no,no,318.3,152.9,41.21,13,1,11.8,6,115,Purple Plan,
xo60582,KS,USA,122,,no,no,161.1,245.9,17.56,21,0,6.4,7,123,Green Plan,
xo62617,MS,USA,103,,no,no,218.4,216.3,53.24,18,2,12.8,4,151,Purple Plan,
xo98792,ND,USA,130,,no,yes,118.9,134.2,37.15,11,0,9.4,6,103,Blue Plan,
xp39341,LA,USA,104,,no,yes,147.4,157.3,21.9,13,2,10.3,2,52,Green Plan,
xp40399,ID,USA,65,iPhone,no,no,176.3,242.7,9.45,21,0,11.3,4,121,Green Plan,
xp81264,VA,USA,90,iPhone,no,no,234.7,174.9,29.94,15,1,9.7,4,106,Blue Plan,
xq35366,DE,USA,101,,no,no,245,328.2,30.99,28,2,11.2,1,93,Blue Plan,
xq52702,LA,USA,121,,no,no,161.6,218.4,30.86,19,1,8.5,5,98,Red Plan,
xr26722,MA,USA,109,,no,no,307.6,236,28.36,20,1,9.3,1,117,Blue Plan,
xr53586,GA,USA,105,,no,yes,226.7,218.9,20.57,19,1,12,1,98,Purple Plan,
xs67212,WI,USA,103,,no,no,176.7,275.5,27.12,23,1,10.1,2,90,Purple Plan,
xs91998,MO,USA,105,,no,yes,180.8,253,46.33,22,3,8.7,6,83,Purple Plan,
xt10521,CO,USA,74,Galaxy,no,no,196.8,213.4,33.32,18,1,7.9,6,96,Blue Plan,
xt21655,NY,USA,77,Galaxy,no,yes,232,203.1,27.8,17,2,7.8,4,102,Blue Plan,
xt45327,TX,USA,92,,no,no,163.3,49.2,25.33,4,0,13.9,11,78,Green Plan,
xt66610,NH,USA,117,,no,no,214,227.8,33.51,19,0,9.3,11,128,Blue Plan,
xt78756,MS,USA,76,Galaxy,no,yes,214.4,176.6,29.68,15,2,8.8,5,114,Blue Plan,
xt92453,NM,USA,95,,yes,yes,82.3,209.5,27.2,18,5,8.7,5,110,Red Plan,
xt93153,NY,USA,123,,no,no,215.4,140.2,29.63,12,4,9,6,124,Red Plan,
xu53690,MO,USA,98,,no,no,279.2,200.5,31.37,17,2,8.8,3,93,Purple Plan,
xu63273,WA,USA,102,,no,no,259.9,232.7,34.87,20,2,9.2,6,109,Green Plan,
xu72325,NY,USA,73,iPhone,no,no,203.7,223.2,48.72,19,1,11.5,5,108,Blue Plan,
xu96049,MT,USA,88,iPhone,no,yes,165.7,233.2,15.27,20,4,9.3,7,75,Red Plan,
xv39857,MO,USA,71,Galaxy,no,no,217.8,152.7,35.29,13,1,12.4,13,94,Blue Plan,
xv63369,WI,USA,83,Galaxy,no,no,237,154,40.34,13,1,11.2,6,65,Purple Plan,
xv99097,SC,USA,119,,no,no,248.5,198.2,13.31,17,1,12.1,4,94,Purple Plan,
xw29983,PA,USA,106,,no,yes,222.8,189.6,38.11,16,0,9.8,4,100,Purple Plan,
xw32439,CA,USA,120,,no,no,207.1,261.6,40.78,22,2,8.9,4,88,Red Plan,
xw47838,KY,USA,85,iPhone,no,no,221.6,253.1,29.33,22,0,5.9,6,71,Purple Plan,
xw48375,NE,USA,73,Galaxy,no,no,161.4,167,37.26,14,1,10,5,65,Purple Plan,
xw65912,IN,USA,127,,yes,no,204.1,156,33.52,13,4,9.9,6,92,Green Plan,
xw75797,OR,USA,61,iPhone,no,yes,207.7,253,36.33,22,2,10.7,5,104,Purple Plan,
xw96728,CT,USA,88,iPhone,no,yes,242.7,163.7,30.11,14,0,7.4,2,108,Red Plan,
xx26980,WV,USA,144,,no,no,243.7,216.9,29.77,18,1,9.9,3,69,Purple Plan,
xx57914,MD,USA,102,,no,no,198.9,143.8,38.23,12,0,8,2,87,Green Plan,
xx83752,LA,USA,120,,no,yes,255,236.6,19.7,20,3,11.7,6,95,Purple Plan,
xy21727,OR,USA,108,,no,no,216.4,240.4,20.45,20,4,7.7,3,84,Purple Plan,
xy25457,OH,USA,99,,no,no,158.7,301.5,25.6,26,0,8.1,5,83,Green Plan,
xy39031,MS,USA,93,,no,no,159,203.9,27.71,17,2,15.1,4,102,Blue Plan,
xy42882,CT,USA,121,,no,yes,299.3,219.4,39.2,19,0,8,2,99,Purple Plan,
xy84231,NY,USA,65,iPhone,no,no,210.6,209.8,39.66,18,1,9.1,4,93,Green Plan,
xy98800,NJ,USA,137,,no,yes,244.2,199.9,32.69,17,1,14.8,8,115,Red Plan,
xz38522,IN,USA,128,,no,no,197.7,106.2,24.94,9,2,11.1,4,74,Blue Plan,
xz45357,WI,USA,117,,no,yes,261.3,123,27.47,10,1,12.2,5,90,Purple Plan,
xz68002,HI,USA,118,,no,yes,218.2,205.3,29.58,17,1,6.7,3,81,Green Plan,
ya12809,ME,USA,75,iPhone,no,no,311.6,193.1,25.59,16,1,10.3,2,93,Red Plan,
ya45917,CO,USA,84,Galaxy,no,no,217.1,230.9,36.01,20,3,10.7,9,137,Purple Plan,
ya84742,AL,USA,95,,no,yes,197.4,209.2,11.68,18,1,11.4,4,69,Purple Plan,
ya98719,ID,USA,116,,yes,yes,145.8,173.4,38.28,15,0,11.7,4,88,Blue Plan,
yb65780,OK,USA,103,,no,yes,225.9,255.1,10.47,22,1,12.4,5,110,Purple Plan,
yb67390,PA,USA,151,,no,no,56.6,112.9,28.82,10,0,8.7,4,84,Purple Plan,
yb81485,IL,USA,82,Galaxy,yes,no,184.2,217.9,28.78,19,1,9.4,9,147,Purple Plan,
yb90744,CT,USA,94,,no,yes,170.8,199.9,13.65,17,0,16.6,3,124,Green Plan,
yc14214,MD,USA,123,,no,no,234.7,210.5,44.2,18,1,9,3,127,Green Plan,
yc14607,FL,USA,85,iPhone,no,no,286.3,169.4,34.29,14,0,6,4,116,Purple Plan,
yc19472,AR,USA,112,,no,no,96.4,177.2,25.87,15,1,5.3,3,132,Purple Plan,
yc49391,OK,USA,88,iPhone,no,yes,172,225.9,28.78,19,0,8.2,3,97,Green Plan,
yc58857,NC,USA,115,,yes,no,235.4,165.4,37.57,14,1,9.7,4,97,Blue Plan,
yd55038,MD,USA,116,,no,yes,170.1,195.5,26.38,17,1,15.4,6,50,Purple Plan,
yd62948,WI,USA,107,,yes,no,349.2,196,28.12,17,2,9.6,7,126,Purple Plan,
yd81301,NH,USA,81,Galaxy,no,no,155.5,247.5,27.54,21,0,8.9,8,89,Blue Plan,
ye32435,CT,USA,100,,no,no,179.7,204.9,36.28,17,1,9.5,6,52,Purple Plan,
ye44740,AR,USA,102,,no,no,329.2,234.1,26.03,20,3,9.9,9,77,Purple Plan,
ye80096,GA,USA,129,,no,yes,312.5,289.8,36.43,25,1,10.6,4,55,Purple Plan,
ye93122,NY,USA,112,,no,yes,199.3,178.2,32.15,15,1,11.1,4,97,Green Plan,
yf25843,CO,USA,89,Galaxy,no,no,209.6,169.9,10.61,14,5,5.7,6,121,Red Plan,
yf57612,LA,USA,120,,no,no,121.6,270.2,37.52,23,1,8.7,5,95,Green Plan,
yf65322,TX,USA,88,Galaxy,no,no,159.7,137.6,18.63,12,2,11,5,108,Purple Plan,
yf76042,NY,USA,102,,no,no,196.9,204.6,22.68,17,1,11.1,7,71,Blue Plan,
yf77181,AZ,USA,94,,no,no,190.4,207.9,26.86,18,0,10.1,10,100,Green Plan,
yf81150,AK,USA,102,,no,yes,162.6,173.6,12.89,15,0,8.2,13,147,Purple Plan,
yg13560,OH,USA,95,,no,yes,249.4,250.7,32.52,21,2,17.6,5,136,Blue Plan,
yg20366,SC,USA,74,iPhone,no,no,264.3,169.7,37.83,14,2,9,3,75,Purple Plan,
yg22425,GA,USA,112,,no,yes,220.3,162.5,25.45,14,3,7.6,2,118,Blue Plan,
yg24312,NJ,USA,110,,yes,yes,175.3,169.8,31.88,14,1,12.1,4,94,Purple Plan,
yg45111,WV,USA,104,,no,no,210.4,241.2,27.54,21,1,10.9,7,120,Purple Plan,
yg46821,KY,USA,83,iPhone,yes,no,238.6,148.3,24.94,13,3,12.5,3,91,Blue Plan,
yg53301,WI,USA,60,iPhone,no,no,168.6,221,33.63,19,1,8.9,5,64,Green Plan,
yh50314,OR,USA,112,,no,no,140,180,25.47,15,2,11.7,4,93,Blue Plan,
yh78038,ME,USA,110,,no,yes,147.4,242.8,25.98,21,1,9.1,2,67,Blue Plan,
yi14856,TN,USA,124,,no,yes,241.2,236.8,40.05,20,1,7.7,2,113,Purple Plan,
yi53418,WA,USA,103,,no,no,122.5,231.8,37.64,20,3,9.8,5,103,Purple Plan,
yi54146,MN,USA,105,,no,yes,260.1,208.9,53.65,18,3,12.1,3,71,Green Plan,
yi58316,NM,USA,108,,no,no,293.7,183.2,32.93,16,1,10.8,5,124,Blue Plan,
yi99472,ND,USA,106,,no,yes,260.4,153.6,32.81,13,2,7.4,5,106,Purple Plan,
yj52941,CO,USA,129,,no,no,210.1,237.2,46.21,20,4,8.7,2,128,Red Plan,
yj53513,WY,USA,130,,no,no,260.6,159.5,29.82,14,0,11.6,4,130,Purple Plan,
yj59499,OR,USA,107,,no,no,227.5,230.2,8.81,20,2,10.4,4,104,Green Plan,
yk14018,AL,USA,86,Galaxy,no,no,164.4,198.5,26.08,17,0,10.4,3,81,Red Plan,
yk56182,AK,USA,106,,no,no,163.2,81,47.33,7,1,9.8,5,113,Blue Plan,
yk57718,NY,USA,109,,yes,no,94.9,147,41.34,13,4,7.2,4,88,Green Plan,
yk85428,VT,USA,98,,no,no,248.9,193.6,25.36,16,1,11.1,5,88,Purple Plan,
yk90973,WI,USA,70,Galaxy,no,no,129.8,246.5,25.3,21,3,12.1,3,164,Purple Plan,
yl11703,KS,USA,110,,no,no,154.9,197,26.86,17,1,10,5,103,Blue Plan,
yl44407,KY,USA,84,iPhone,no,yes,163.3,313.2,33.42,27,0,11.9,3,92,Purple Plan,
yl66903,MN,USA,84,Galaxy,no,yes,286.7,201,31.69,17,2,11.1,3,136,Red Plan,
ym48961,WV,USA,81,Galaxy,no,no,194.3,176.9,38.25,15,3,7.1,2,63,Purple Plan,
ym58614,NE,USA,104,,no,no,170.9,169,42.94,14,2,11.1,7,125,Blue Plan,
ym63532,NH,USA,96,,no,no,225.2,143.4,23.7,12,2,10,5,108,Red Plan,
ym67249,ND,USA,132,,no,yes,281.3,231.7,18,20,1,10.7,5,107,Green Plan,
yn12847,DE,USA,140,,no,no,286.5,191.4,23.66,16,3,11.8,3,113,Purple Plan,
yn35773,SC,USA,127,,no,no,181.2,304.6,38.42,26,2,12.6,4,83,Green Plan,
yn56282,FL,USA,97,,no,no,111.2,288.7,9.45,25,2,12.1,3,83,Red Plan,
yo43991,DE,USA,74,iPhone,no,yes,227.2,213.8,36.96,18,0,6.6,3,86,Purple Plan,
yp60120,TX,USA,116,,no,no,166.5,192.4,28.56,16,2,10.1,3,94,Purple Plan,
yq32839,UT,USA,71,Galaxy,no,no,247.9,214.8,35.51,18,1,13,5,92,Green Plan,
yq42504,NC,USA,111,,no,no,199.7,168.8,31.18,14,4,9.9,4,98,Blue Plan,
yq45465,VA,USA,122,,no,yes,289.5,238.6,33.8,20,1,11.5,5,114,Purple Plan,
yq59346,CT,USA,112,,no,yes,261.7,286.2,48.13,24,3,11.3,3,86,Red Plan,
yq82269,NC,USA,69,Galaxy,yes,no,118.3,252.5,42.72,21,3,9.9,1,96,Red Plan,
yq84002,DC,USA,81,iPhone,no,yes,201.2,190.3,37.84,16,1,11.5,2,109,Purple Plan,
yq84719,PA,USA,113,,no,no,153.8,200.6,36.65,17,1,12.4,6,81,Purple Plan,
yq92948,FL,USA,88,Galaxy,no,yes,167.1,248.5,38.86,21,3,9,1,109,Purple Plan,
yr23434,CO,USA,128,,no,no,185.3,299.8,30.55,25,1,7.6,3,92,Purple Plan,
yr30580,ME,USA,105,,no,no,213.7,79.3,28.24,7,1,12.7,2,93,Purple Plan,
yr37285,DE,USA,98,,yes,yes,243.6,230.4,14.48,20,2,9,3,85,Purple Plan,
yr44168,ID,USA,121,,no,yes,286.7,153.2,39.54,13,3,4.7,3,115,Purple Plan,
yr45053,IL,USA,89,Galaxy,no,no,187.4,139.5,32.64,12,2,5.5,4,88,Green Plan,
yr58644,LA,USA,94,,no,no,195,207.6,31.76,18,3,8.8,4,92,Blue Plan,
yr61901,GA,USA,105,,no,yes,186.6,162.5,22.81,14,4,11.8,2,128,Blue Plan,
yr66153,DC,USA,100,,no,yes,203.5,173.3,22.44,15,1,11.6,5,121,Blue Plan,
yr71791,MI,USA,102,,no,no,231.4,208.7,22.08,18,1,14.3,3,133,Green Plan,
yr91987,AZ,USA,97,,no,no,227.5,252.7,30.48,21,0,8,5,126,Purple Plan,
ys96512,NE,USA,99,,no,no,214.7,212.5,27.59,18,4,11.1,8,95,Purple Plan,
yt14812,ID,USA,105,,no,yes,129,190.8,40.17,16,3,7.2,2,114,Purple Plan,
yt36091,MA,USA,123,,yes,no,184.8,175.4,27.2,15,2,9.9,3,96,Blue Plan,
yt68052,WA,USA,122,,no,no,281.8,145,26.76,12,1,9.3,2,75,Green Plan,
yt97344,NJ,USA,83,iPhone,no,yes,166.3,179.6,16.37,15,1,10.3,2,91,Purple Plan,
yu21278,TN,USA,113,,no,no,297.1,176.4,35.05,15,1,11,7,102,Blue Plan,
yu53820,DE,USA,108,,no,no,247.8,206,21.54,18,1,13.3,7,90,Green Plan,
yu54367,NJ,USA,86,iPhone,no,no,182.5,208.8,45.15,18,2,11.1,6,102,Red Plan,
yu82612,MI,USA,85,iPhone,no,no,232.9,119,25.6,10,1,6.4,2,128,Purple Plan,
yv11498,WV,USA,69,iPhone,no,no,202.1,245,44.51,21,0,14.7,4,135,Red Plan,
yv20378,FL,USA,98,,no,no,130.2,312.9,32.66,27,3,7.9,2,135,Green Plan,
yv39172,WY,USA,102,,yes,no,252,226.1,41.17,19,2,13.9,5,80,Purple Plan,
yv49282,ND,USA,89,Galaxy,no,no,138.3,251,33.64,21,2,11.2,2,113,Purple Plan,
yv62458,AR,USA,111,,no,no,289.2,146.5,25.25,12,3,9.9,6,42,Purple Plan,
yv69090,UT,USA,96,,no,no,209,257.1,35,22,0,12.1,8,94,Green Plan,
yv73420,VA,USA,98,,no,yes,283.7,230.2,22.36,20,2,10,3,111,Purple Plan,
yv90105,AZ,USA,152,,no,no,179.8,148.3,32.05,13,2,15.2,5,115,Purple Plan,
yv98780,ND,USA,80,Galaxy,no,yes,156.9,216.1,30.94,18,1,9.8,4,85,Green Plan,
yw22544,MT,USA,132,,yes,yes,212.8,167.5,31.31,14,0,10,10,109,Green Plan,
yw32254,NH,USA,98,,no,no,214,254.3,31.64,22,2,14.6,7,57,Purple Plan,
yw41126,IL,USA,132,,no,yes,194.7,199.8,19.43,17,1,7.5,8,91,Green Plan,
yw73591,TX,USA,94,,no,no,151.8,203.9,32.11,17,3,11.6,8,104,Purple Plan,
yx15578,KS,USA,107,,no,yes,234.7,310.6,29.68,26,1,9,4,115,Purple Plan,
yx17361,AK,USA,55,Galaxy,no,no,239.1,173.1,24.43,15,1,5.8,6,108,Purple Plan,
yx33688,MA,USA,66,Galaxy,no,no,239.5,214,19.99,18,1,8.8,5,108,Green Plan,
yx58095,HI,USA,109,,no,no,188.2,157.2,40.09,13,0,12,3,94,Green Plan,
yx62595,NE,USA,36,iPhone,no,no,192.1,276.5,31.59,24,4,5.7,7,134,Purple Plan,
yy33153,ND,USA,85,iPhone,no,yes,272.4,220.2,32.9,19,0,8.5,5,90,Purple Plan,
yy50828,DE,USA,108,,yes,no,181.7,213,21.35,18,1,5.4,5,90,Purple Plan,
yy83221,NC,USA,106,,no,no,273.7,143.5,23.39,12,2,9.6,6,94,Blue Plan,
yz19961,CO,USA,104,,no,no,126.9,131.8,47.18,11,1,8.2,2,121,Blue Plan,
yz21286,WV,USA,84,Galaxy,yes,yes,326.4,222,43.96,19,0,11.2,5,111,Purple Plan,
yz25911,HI,USA,97,,no,no,162.1,209.3,25.14,18,2,8.8,5,99,Purple Plan,
yz40311,VT,USA,90,iPhone,no,no,172.2,205.1,20.18,17,3,10.4,6,57,Purple Plan,
yz51622,MI,USA,138,,yes,yes,280.7,145.5,36.92,12,0,9.3,3,111,Blue Plan,
yz54249,WV,USA,110,,no,no,167.1,129.1,17.56,11,0,10.7,3,82,Purple Plan,
yz65590,AR,USA,95,,no,no,174.3,139.1,29.36,12,2,11.7,1,90,Blue Plan,
yz76136,IL,USA,81,iPhone,yes,no,193.5,174.4,45.63,15,1,11.6,4,115,Green Plan,
yz76809,DC,USA,122,,no,no,231.6,172.3,23.56,15,1,9.8,3,117,Purple Plan,
za10164,ND,USA,144,,no,no,130.2,201.6,38.57,17,2,13.2,5,122,Green Plan,
zb11536,WI,USA,84,iPhone,yes,no,264.7,173.3,35.48,15,3,8.3,3,88,Purple Plan,
zb19742,HI,USA,113,,no,no,254.7,121,22.68,10,1,5.9,4,92,Purple Plan,
zb19812,DC,USA,147,,no,no,248.2,208.9,30.48,18,1,13.5,6,89,Red Plan,
zb21046,IA,USA,88,iPhone,no,no,226,137.5,34.75,12,0,10,4,111,Purple Plan,
zb30187,MD,USA,88,Galaxy,no,no,255.6,223,38.47,19,4,13,3,107,Blue Plan,
zb35874,NV,USA,123,,no,no,255.4,187.4,25.69,16,1,5.3,3,104,Blue Plan,
zb41387,LA,USA,90,iPhone,no,no,154.1,163,38.88,14,1,11.8,3,99,Green Plan,
zb51617,DE,USA,77,Galaxy,yes,no,188.9,240.5,36.4,20,1,10.1,3,94,Green Plan,
zc12068,NV,USA,113,,yes,no,182.1,167.8,30.29,14,3,13.6,3,94,Red Plan,
zc31763,ID,USA,108,,no,no,129.1,211.2,15.67,18,1,13.1,6,120,Purple Plan,
zc62985,NC,USA,95,,no,yes,264.9,163.3,13.97,14,0,5.1,6,109,Purple Plan,
zc75209,PA,USA,122,,no,no,179.1,240.5,34.9,20,1,5,9,155,Blue Plan,
zc91742,OR,USA,120,,no,no,179.3,233.7,45.73,20,2,7.3,4,120,Red Plan,
